Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_it
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,alloys of precious metal,leghe di metalli preziosi
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,works of art of precious metal,opere d'arte di metalli preziosi
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cuff links,gemelli
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie pins,perni di legatura
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie clips,clip per cravatta
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key rings,portachiavi
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key chains,portachiavi
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewellery cases,custodie per gioielli
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewelry chains,catene di gioielli
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cufflinks,gemelli
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewellery boxes,scatole di gioielli
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewelry boxes,scatole di gioielli
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,watch straps,cinturini per orologi
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,coins,monete
D,Clothing,18, Leather Goods,D.18.01,Bags,handbags,borse
D,Clothing,18, Leather Goods,D.18.01,Bags,backpacks,zaini
D,Clothing,18, Leather Goods,D.18.01,Bags,purses,borse
D,Clothing,18, Leather Goods,D.18.01,Bags,bags,sacchi
D,Clothing,18, Leather Goods,D.18.01,Bags,beach bags,sacchetti da spiaggia
D,Clothing,18, Leather Goods,D.18.01,Bags,rucksacks,zaini
D,Clothing,18, Leather Goods,D.18.01,Bags,tote bags,sacchetti di carta
D,Clothing,18, Leather Goods,D.18.01,Bags,school bags,borse scolastiche
D,Clothing,18, Leather Goods,D.18.01,Bags,shoulder bags,borse a tracolla
D,Clothing,18, Leather Goods,D.18.01,Bags,shopping bags,Borse per la spesa
D,Clothing,18, Leather Goods,D.18.01,Bags,bags for sports,borse per sport
D,Clothing,18, Leather Goods,D.18.01,Bags,sports bags,borse sportive
D,Clothing,18, Leather Goods,D.18.01,Bags,travel bags,borse da viaggio
D,Clothing,18, Leather Goods,D.18.01,Bags,haversacks,"haversacksCity name (optional, probably does not need a translation)"
D,Clothing,18, Leather Goods,D.18.01,Bags,satchels,cartelle
D,Clothing,18, Leather Goods,D.18.01,Bags,duffel bags,Borse di duffel
D,Clothing,18, Leather Goods,D.18.01,Bags,all-purpose carrying bags,sacchi per il trasporto all-purpose
D,Clothing,18, Leather Goods,D.18.01,Bags,clutch bags,borse frizione
D,Clothing,18, Leather Goods,D.18.02,Luggage,trunks and travelling bags,bauli e borse da viaggio
D,Clothing,18, Leather Goods,D.18.02,Luggage,briefcases,valigette
D,Clothing,18, Leather Goods,D.18.02,Luggage,suitcases,valigie
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling bags,sacchetti da viaggio
D,Clothing,18, Leather Goods,D.18.02,Luggage,garment bags for travel,sacchetti di abbigliamento da viaggio
D,Clothing,18, Leather Goods,D.18.02,Luggage,attaché cases,casi allegati
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling trunks,bauli da viaggio
D,Clothing,18, Leather Goods,D.18.02,Luggage,gym bags,Borse da ginnastica
D,Clothing,18, Leather Goods,D.18.02,Luggage,valises,valise
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage,bagaglio
D,Clothing,18, Leather Goods,D.18.02,Luggage,pocket wallets,portafogli tascabili
D,Clothing,18, Leather Goods,D.18.02,Luggage,business card cases,astucci per biglietti da visita
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage tags,Tag dei bagagli
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas,Ombrelli
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,"umbrellas, parasols and walking sticks","Ombrelli, ombrelloni e bastoni da passeggio"
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas and parasols,Ombrelli e ombrelloni
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,parasols,ombrelloni
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and artificial leather goods,articoli in cuoio e pelli artificiali
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and imitations of leather,cuoio e imitazioni di cuoio
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"leather and imitations of leather, and goods made of these materials and not included in other classes",cuoio e imitazioni di cuoio e prodotti fabbricati con tali materiali e non compresi in altre classi
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather straps,cinturini in pelle
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,imitation leather,similpelle
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,animal skins,pelli di animali
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"animal skins, hides","pelli di animali, pelli"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"whips, harness and saddlery","fruste, imbragature e selleria"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,collars for animals,collari per animali
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,clothing for pets,Indumenti per animali da compagnia
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,key cases,casi chiave
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"vanity cases, not fitted","Casse per vanità, non montate"
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,walking sticks,Bastoncini da passeggio
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"umbrellas, parasols and walking sticks","Ombrelli, ombrelloni e bastoni da passeggio"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,ropes,corde
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,"ropes, not of metal","corde, non metalliche"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing rope,fune d'imballaggio
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing string,stringa di imballaggio
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,string,stringa
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,twine for nets,Spago per reti
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,car towing ropes,corde di traino per auto
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets,reti
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,fishing nets,reti da pesca
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets for camouflage,reti per camuffamento
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,mesh bags for washing laundry,sacchetti di rete per lavare il bucato
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,network,rete
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,netting,compensazione
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile materials,Materie tessili fibrose gregge
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile,Tessuto fibroso grezzo
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,textile fibers,fibre tessili
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents,tende
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for mountaineering or camping,tende per alpinismo o campeggio
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for camping,tende per il campeggio
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,bivouac sacks being shelters,bivacco sacchi che sono rifugi
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents made of textile materials,tende di materie tessili
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings,Tende
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of textile,Tende di materie tessili
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of synthetic materials,Tende di materie sintetiche
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,outdoor blinds of textile,persiane esterne di materie tessili
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,"vehicle covers, not fitted","Coperture del veicolo, non montate"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails,vele
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,tarpaulins,teloni
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails for ski sailing,vele per sciare a vela
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,hammocks,hammocks
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,padding and stuffing materials (except of rubber or plastics),Materiali per imbottitura e imbottitura (esclusi gomma o materie plastiche)
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,"bags [envelopes, pouches] of textile, for packaging","sacchetti [ buste, buste] di materie tessili, per imballaggi"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks for the transport and storage of materials in bulk,sacchi per il trasporto e lo stoccaggio di materiali alla rinfusa
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,laundry bags,sacchetti da bucato
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks,sacchi
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,wood shavings,trucioli di legno
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,dust sheets,fogli di polvere
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Filati e filati
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use",Filati e filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn,filati
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use,Filati e filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use",Filati e filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun wool,lana filata
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,sewing thread and yarn,filati e filati per cucire
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton thread and yarn,Filati di cotone e filati
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,elastic thread and yarn for textile use,Filati elastici e filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun thread and yarn,filati e filati filati
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread and yarn,filati e filati per ricamo
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rayon thread and yarn,Fili e filati di rayon
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread,thread
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,darning thread and yarn,filati e filati scuri
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,linen thread and yarn,Fili e filati di lino
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun cotton,cotone filato
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,woollen thread and yarn,Filati di lana o di peli fini
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun silk,seta filata
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads of plastic materials for textile use,fili di materie plastiche per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk thread and yarn,filati e filati di seta
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chenille yarn,Filati di ciniglia
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rubber thread for textile use,fili di gomma per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hemp thread and yarn,Filati di canapa e filati di canapa
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,jute thread and yarn,Fili e filati di iuta
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,coir thread and yarn,Filati di cocco
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use",Filati e filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads and yarns for textile use,fili e filati per l'impiego tessile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fiberglass thread for textile use,filo di vetroresina per uso tessile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread,filo da ricamo
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,worsted,pettinato
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fils Ã  usage textile,Fils Ã using textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,synthetic fiber thread and yarn,filati e filati di fibre sintetiche
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns,Filati per maglieria
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread of metal for embroidery,fili di metallo per ricami
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Filati e filati
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns,Filati
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton yarn,Filati di cotone
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,wool yarn,Filati di lana
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads for textile use,fili per l'impiego tessile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,textile yarns,Filati tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chemical-fiber threads and yarns for textile use,Filati di fibre chimiche e filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,mixed spun threads and yarns,Filati di filati misti
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarn,Filati per maglieria
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use,Filati e filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting wools,Lana da maglia a mano
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn,filati
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns for textile use,Filati per usi tessili
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting yarns,Filati per maglieria a mano
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk yarn,Filati di seta
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns made of wool,Filati per maglieria di lana
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed linen,biancheria da letto
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed blankets,coperte da letto
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed covers,Copriletto
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed sheets,lenzuola
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,mattress covers,Coprimaterasso
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bedspreads,Copriletti
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,duvet covers,copripiumino
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillowcases,federe
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow shams,cuscini
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow covers,Copricuscini
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,quilt covers,Copri quilt
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,comforters,Compensatori
D,Clothing,24,Textiles,D.24.02,Towels and Linen,towels,asciugamani
D,Clothing,24,Textiles,D.24.02,Towels and Linen,bath towels,asciugamani da bagno
D,Clothing,24,Textiles,D.24.02,Towels and Linen,beach towels,teli mare
D,Clothing,24,Textiles,D.24.02,Towels and Linen,handkerchiefs of textile,"Fazzoletti da naso e da taschino, di materie tessili"
D,Clothing,24,Textiles,D.24.02,Towels and Linen,face towels of textile,"asciugamani per il viso, di materie tessili"
D,Clothing,24,Textiles,D.24.02,Towels and Linen,"bath linen, except clothing","Biancheria da bagno, esclusi gli indumenti"
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table linen,Biancheria da tavola
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table napkins of textile,"Tovaglioli da tavola, di materie tessili"
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains,tende
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains,tende da doccia
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains of textile or plastic,"Tende per docce, di materie tessili o di materie plastiche"
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,door curtains,tende per porte
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,covers for cushions,coperture per cuscini
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains of textile or plastic,Tende di materie tessili o di materie plastiche
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,wall hangings of textile,Appendini a parete di materie tessili
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,quilts,trapunte
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blankets,Coperte
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blanket throws,lanci di coperte
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,duvets,piumini
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics for textile use,Tessuti per usi tessili
D,Clothing,24,Textiles,D.24.05,Fabrics,upholstery fabrics,Tessuti di tappezzeria
D,Clothing,24,Textiles,D.24.05,Fabrics,cotton fabrics,Tessuti di cotone
D,Clothing,24,Textiles,D.24.05,Fabrics,non-woven textile fabrics,Tessuti non tessuti
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics,tessuti
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textiles and textile goods, not included in other classes","tessili e prodotti tessili, non compresi in altre classi"
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textile goods, not included in other classes",Prodotti tessili non compresi in altre classi
D,Clothing,24,Textiles,D.24.99,Other Textiles,mosquito nets,Zanzariere
D,Clothing,25, Clothing,D.25.01,Clothing,shirts,camicie
D,Clothing,25, Clothing,D.25.01,Clothing,clothing,indumenti
D,Clothing,25, Clothing,D.25.01,Clothing,t-shirts,T-shirts
D,Clothing,25, Clothing,D.25.01,Clothing,underwear,biancheria intima
D,Clothing,25, Clothing,D.25.01,Clothing,jackets,giacche
D,Clothing,25, Clothing,D.25.01,Clothing,pants,pantaloni
D,Clothing,25, Clothing,D.25.01,Clothing,sweaters,maglioni
D,Clothing,25, Clothing,D.25.01,Clothing,coats,cappotti
D,Clothing,25, Clothing,D.25.01,Clothing,scarves,Sciarpe
D,Clothing,25, Clothing,D.25.01,Clothing,skirts,Gonne
D,Clothing,25, Clothing,D.25.01,Clothing,shorts,pantaloncini
D,Clothing,25, Clothing,D.25.01,Clothing,dresses,abiti
D,Clothing,25, Clothing,D.25.01,Clothing,trousers,pantaloni
D,Clothing,25, Clothing,D.25.01,Clothing,sweatshirts,felpe
D,Clothing,25, Clothing,D.25.01,Clothing,sweat shirts,camicie da sudore
D,Clothing,25, Clothing,D.25.01,Clothing,vests,Giubbotto antiproiettile
D,Clothing,25, Clothing,D.25.01,Clothing,polo shirts,Polo
D,Clothing,25, Clothing,D.25.01,Clothing,tank tops,piani serbatoio
D,Clothing,25, Clothing,D.25.01,Clothing,pyjamas,Pigiama
D,Clothing,25, Clothing,D.25.01,Clothing,pullovers,"Carni di animali delle specie bovina, ovina, caprina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina, caprina, ovina e caprina"
D,Clothing,25, Clothing,D.25.01,Clothing,hoodies,felpe
D,Clothing,25, Clothing,D.25.01,Clothing,sports shoes,Scarpe sportive
D,Clothing,25, Clothing,D.25.01,Clothing,swimwear,Costumi da bagno
D,Clothing,25, Clothing,D.25.01,Clothing,bathing suits,tute da bagno
D,Clothing,25, Clothing,D.25.01,Clothing,swimsuits,costumi da bagno
D,Clothing,25, Clothing,D.25.01,Clothing,jeans,jeans
D,Clothing,25, Clothing,D.25.01,Clothing,tee-shirts,magliette
D,Clothing,25, Clothing,D.25.02,Footwear,shoes,scarpe
D,Clothing,25, Clothing,D.25.02,Footwear,socks,Calzini
D,Clothing,25, Clothing,D.25.02,Footwear,slippers,pantofole
D,Clothing,25, Clothing,D.25.02,Footwear,boots,stivali
D,Clothing,25, Clothing,D.25.02,Footwear,sandals,sandali
D,Clothing,25, Clothing,D.25.02,Footwear,sports shoes,Scarpe sportive
D,Clothing,25, Clothing,D.25.03,Headgear,hats,cappelli
D,Clothing,25, Clothing,D.25.03,Headgear,headgear,Copricapo
D,Clothing,25, Clothing,D.25.03,Headgear,headwear,headwear
D,Clothing,25, Clothing,D.25.03,Headgear,caps,tappi
D,Clothing,25, Clothing,D.25.03,Headgear,beanies,berretto
D,Clothing,25, Clothing,D.25.03,Headgear,scarves,Sciarpe
D,Clothing,25, Clothing,D.25.03,Headgear,shawls,scialli
D,Clothing,25, Clothing,D.25.04,Accessories,belts,cinture
D,Clothing,25, Clothing,D.25.04,Accessories,neckties,cravatte
D,Clothing,25, Clothing,D.25.04,Accessories,gloves,guanti
D,Clothing,25, Clothing,D.25.04,Accessories,gloves [clothing],guanti [abbigliamento]
D,Clothing,25, Clothing,D.25.04,Accessories,hosiery,"Copolimeri di petrolio o di minerali bituminosi, anche raffinati, ma non modificati chimicamente"
D,Clothing,25, Clothing,D.25.04,Accessories,stockings,calze
D,Clothing,25, Clothing,D.25.04,Accessories,scarfs,Sciarpe
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,"clothing, footwear, headgear","abbigliamento, calzature, copricapo"
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,"clothing, footwear, headgear","abbigliamento, calzature, copricapo"
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,sweat shirts,camicie da sudore
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair bands,fasce per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,wigs,parrucche
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,false hair,peli falsi
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair extensions,extension per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pins,per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair nets,reti per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair ornaments,ornamenti per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair clips,clip per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair grips,manopole per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,bows for the hair,archi per i capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair ribbons,Nastri per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair barrettes,Barrette per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,false beards,barbe false
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,toupees,Toupee
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pieces,pezzi di capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair scrunchies,scrunchie per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,decorative articles for the hair,articoli decorativi per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair curling pins,per capelli arricciacapelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair weaves,Tessiture per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair slides,scivoli per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,human hair,capelli umani
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,braids,trecce
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pieces and wigs,pezzi di capelli e parrucche
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair weaves,Tessiture per capelli
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,decorative articles for the hair,articoli decorativi per capelli
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,buttons,pulsanti
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,"buttons, hooks and eyes, pins and needles","bottoni, ganci e occhi, spilli e aghi"
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,needles,aghi
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,shoe laces,Lacci per scarpe
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,zippers,cerniere
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,sewing boxes,scatole per cucire
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",lace,merluzzi
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery","lace and embroidery, ribbons and braid","pizzi e ricami, nastri e trecce"
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",lace trimmings,Guarnizioni di pizzo
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",ribbons,nastri
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",elastic ribbons,Nastri elastici
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",embroidery,ricamo
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,artificial flowers,Fiori artificiali
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,artificial fruit,frutta artificiale
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,artificial garlands,ghirlande artificiali
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,trimmings for clothing,Guarnizioni per abbigliamento
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,"badges for wear, not of precious metal","badge da indossare, non di metalli preziosi"
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,brooches for clothing,spille per abbigliamento
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,brooches [clothing accessories],spille [accessori di abbigliamento]
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,belt clasps,Fibbie a cinghia
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,belt buckles,Fibbie a cintura
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,brassards,ottonards
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,carpets,tappeti
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,rugs,tappeti
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,door mats,tappetini per porte
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,yoga mats,tappetini da yoga
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,mats,tappetini
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,floor mats,Tappetini per pavimenti
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,artificial turf,tappeto erboso artificiale
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,vinyl floor coverings,rivestimenti per pavimenti in vinile
