Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_es
C,Chemicals,1, Chemicals,C.01.04,Fire Extinguishing and Safety,coolants for vehicle engines,refrigerantes para motores de vehículos
C,Chemicals,1, Chemicals,C.01.04,Fire Extinguishing and Safety,transmission fluid,fluido de transmisión
C,Chemicals,1, Chemicals,C.01.05,Agriculture and Horticulture,plant growth regulating preparations,Preparaciones reguladoras del crecimiento de las plantas
C,Chemicals,1, Chemicals,C.01.05,Agriculture and Horticulture,fertilizers,abonos
C,Chemicals,1, Chemicals,C.01.05,Agriculture and Horticulture,fertilising preparations,Preparaciones fertilizantes
C,Chemicals,1, Chemicals,C.01.05,Agriculture and Horticulture,manures,Manufacturas
C,Chemicals,1, Chemicals,C.01.05,Agriculture and Horticulture,compost,compost
C,Chemicals,1, Chemicals,C.01.05,Agriculture and Horticulture,soil conditioning preparations,Preparaciones para acondicionamiento del suelo
C,Chemicals,1, Chemicals,C.01.06,Tanning and Soldering,tempering and soldering preparations,Preparaciones para templar y soldar
C,Chemicals,1, Chemicals,C.01.06,Tanning and Soldering,tempering,templado
C,Chemicals,1, Chemicals,C.01.06,Tanning and Soldering,soldering,soldadura
C,Chemicals,1, Chemicals,C.01.06,Tanning and Soldering,tanning substances,sustancias curtientes
C,Chemicals,1, Chemicals,C.01.99,Other Industrial Chemicals,plasticizers,plastificantes
C,Chemicals,1, Chemicals,C.01.99,Other Industrial Chemicals,emulsifiers,emulsionantes
C,Chemicals,1, Chemicals,C.01.99,Other Industrial Chemicals,salts for industrial purposes,sales para usos industriales
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,"paints, varnishes and lacquers","pinturas, barnices y lacas"
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,"paints, varnishes, lacquers","pinturas, barnices, lacas"
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,paints,pinturas
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,varnishes,barnices
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,lacquers,lacas
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,coatings,Revestimientos
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,coatings [paints],Revestimientos [pinturas]
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,anti-corrosive preparations,Preparaciones anticorrosivas
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,fireproof paints,Pinturas ignífugas
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,anti-rust preparations,Preparados antioxidantes
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,ceramic paints,pinturas cerámicas
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,distempers,atemperadores
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,anti-fouling paints,pinturas antiincrustantes
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,bactericidal paints,Pinturas bactericidas
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,coatings (paints),Revestimientos (pinturas)
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,priming preparations (in the nature of paints),Preparaciones de imprimación (en forma de pinturas)
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,enamels for painting,esmaltes para pintar
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,acrylic paints,pinturas acrílicas
C,Chemicals,2, Paints,C.02.01,Paints and Coatings,aluminium paints,pinturas de aluminio
C,Chemicals,2, Paints,C.02.02,Preservatives,preservatives against rust and against deterioration of wood,conservantes contra el óxido y contra el deterioro de la madera
C,Chemicals,2, Paints,C.02.02,Preservatives,wood preservatives,conservantes de madera
C,Chemicals,2, Paints,C.02.02,Preservatives,protective preparations for metals,preparados de protección para metales
C,Chemicals,2, Paints,C.02.02,Preservatives,anti-rust greases,Grasas antioxidantes
C,Chemicals,2, Paints,C.02.02,Preservatives,anti-rust oils,Aceites antioxidantes
C,Chemicals,2, Paints,C.02.02,Preservatives,preservatives against rust,conservantes contra el óxido
C,Chemicals,2, Paints,C.02.03,Colorants and Pigments,colorants,colorantes
C,Chemicals,2, Paints,C.02.03,Colorants and Pigments,pigments,pigmentos
C,Chemicals,2, Paints,C.02.03,Colorants and Pigments,dyestuffs,tintes
C,Chemicals,2, Paints,C.02.03,Colorants and Pigments,dyes,tintes
C,Chemicals,2, Paints,C.02.03,Colorants and Pigments,colourants,colorantes
C,Chemicals,2, Paints,C.02.04,Resins,raw natural resins,Resinas naturales en bruto
C,Chemicals,2, Paints,C.02.04,Resins,raw natural resins,Resinas naturales en bruto
C,Chemicals,2, Paints,C.02.04,Resins,"synthetic resins, unprocessed","resinas sintéticas, sin procesar"
C,Chemicals,2, Paints,C.02.04,Resins,unprocessed artificial resins,Resinas artificiales sin procesar
C,Chemicals,2, Paints,C.02.04,Resins,unprocessed plastics,Plásticos sin procesar
C,Chemicals,2, Paints,C.02.04,Resins,"unprocessed artificial resins, unprocessed plastics","Resinas artificiales sin procesar, plásticos sin procesar"
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,primers,imprimaciones
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,thinners for paints,diluyentes para pinturas
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,thinners for lacquers,diluyentes para lacas
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,binding preparations for paints,Preparaciones de encuadernación para pinturas
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,thickening preparations for paints,engrosamiento de las preparaciones para pinturas
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,priming preparations (in the nature of paints),Preparaciones de imprimación (en forma de pinturas)
C,Chemicals,2, Paints,C.02.06,Mordants,mordants,mordazas
C,Chemicals,2, Paints,C.02.06,Mordants,mordants,mordazas
C,Chemicals,2, Paints,C.02.07,Printing and Toner,printing ink,tinta de impresión
C,Chemicals,2, Paints,C.02.07,Printing and Toner,"toner cartridges, filled, for printers and photocopiers","cartuchos de tóner, rellenos, para impresoras y fotocopiadoras"
C,Chemicals,2, Paints,C.02.07,Printing and Toner,printing inks,tintas de impresión
C,Chemicals,2, Paints,C.02.99,Other Paints,"metals in foil and powder form for painters, decorators, printers and artists","Metales en forma de lámina y polvo para pintores, decoradores, impresores y artistas"
C,Chemicals,2, Paints,C.02.99,Other Paints,wood stains,tintes de madera
C,Chemicals,2, Paints,C.02.99,Other Paints,mastic,almáciga
C,Chemicals,2, Paints,C.02.99,Other Paints,all included in class 2,todos incluidos en la clase 2
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles,velas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles and wicks for lighting,velas y mechas para la iluminación
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,perfumed candles,velas perfumadas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,scented candles,Velas perfumadas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,wicks for candles,mechas para velas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,aromatherapy fragrance candles,velas fragancia aromaterapia
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,christmas tree candles,Velas de árbol de Navidad
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,fragranced candles,velas perfumadas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles for lighting,velas para la iluminación
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,nightlights [candles],luces de noche [velas]
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles and wicks for candles for lighting,velas y mechas para velas para iluminación
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,tealight candles,velas de luz de té
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,votive candles,velas votivas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,lamp wicks,mechas de la lámpara
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricants,lubricantes
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,"industrial oils, greases and fuels","aceites, grasas y combustibles industriales"
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oils and greases,aceites y grasas industriales
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oils and greases,aceites y grasas industriales
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,motor oil,aceite de motor
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating oil,Aceite lubricante
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oil,petróleo industrial
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricants,lubricantes
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating grease,Grasa lubricante
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial lubricants,lubricantes industriales
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating oils,Aceites lubricantes
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,cutting fluids,Líquidos de corte
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels (including motor spirit) and illuminants,combustibles (incluido el aguardiente de motor) e iluminantes
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,electrical energy,energía eléctrica
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels,combustibles
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel,combustible
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel gas,gas combustible
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels and illuminants,combustibles e iluminantes
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel oil,fuelóleo
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,diesel oil,gasóleo
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,lighting fuel,combustible de iluminación
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,gasoline,gasolina
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,paraffin,parafina
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,kerosene,queroseno
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,coal,carbón
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,firelighters,proyectores
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,firewood,leña
C,Chemicals,4, Lubricants and Fuels,C.04.04,Cleaning and Dust Control,"dust absorbing, wetting and binding compositions","Compuestos absorbentes de polvo, humectantes y aglutinantes"
C,Chemicals,4, Lubricants and Fuels,C.04.04,Cleaning and Dust Control,dust removing preparations,Preparaciones para la eliminación de polvo
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,beeswax,Cera de abejas
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,tapers,cónicos
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,all included in class 4,todos incluidos en la clase 4
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewelry,bisutería
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewellery,bisutería
D,Clothing,14, Jewelry,D.14.01,Jewelry,earrings,pendientes
D,Clothing,14, Jewelry,D.14.01,Jewelry,bracelets,pulseras
D,Clothing,14, Jewelry,D.14.01,Jewelry,necklaces,collares
D,Clothing,14, Jewelry,D.14.01,Jewelry,rings,anillos
D,Clothing,14, Jewelry,D.14.01,Jewelry,pendants,colgantes
D,Clothing,14, Jewelry,D.14.01,Jewelry,medals,medallas
D,Clothing,14, Jewelry,D.14.01,Jewelry,ornamental pins,Alfileres ornamentales
D,Clothing,14, Jewelry,D.14.01,Jewelry,badges of precious metal,insignias de metales preciosos
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewellery charms,Amuletos de joyería
D,Clothing,14, Jewelry,D.14.01,Jewelry,brooches,broches
D,Clothing,14, Jewelry,D.14.01,Jewelry,costume jewellery,bisutería
D,Clothing,14, Jewelry,D.14.01,Jewelry,costume jewelry,bisutería
D,Clothing,14, Jewelry,D.14.01,Jewelry,paste jewellery,bisutería en pasta
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watches,relojes
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,wristwatches,relojes de pulsera
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,horological and chronometric instruments,Instrumentos horológicos y cronométricos
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,clocks,relojes
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,alarm clocks,relojes despertadores
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch bands,bandas de relojería
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch chains,cadenas de relojería
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch cases,vitrinas
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,clocks and watches,relojes y relojes
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,"clocks and watches, electric",relojes y relojes eléctricos
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,chronometers,cronómetros
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"precious and semi-precious metals, and jewellery","metales preciosos y semipreciosos, y joyas"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,precious stones,piedras preciosas
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"jewellery, precious stones","joyas, piedras preciosas"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,diamonds,diamantes
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,semi-precious stones,piedras semipreciosas
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,precious metals and their alloys,metales preciosos y sus aleaciones
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"precious metals and their alloys and goods in precious metals or coated therewith, not included in other classes","metales preciosos y sus aleaciones y productos en metales preciosos o revestidos de ellos, no incluidos en otras clases"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,alloys of precious metal,Aleaciones de metales preciosos
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,works of art of precious metal,obras de arte de metales preciosos
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cuff links,gemelos
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie pins,Alfileres de corbata
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie clips,clips de corbata
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key rings,llaveros
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key chains,llaveros
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewellery cases,Cajas de joyería
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewelry chains,cadenas de joyería
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cufflinks,gemelos
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewellery boxes,Cajas de alhajas
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewelry boxes,Cajas de joyería
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,watch straps,correas de reloj
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,coins,monedas
D,Clothing,18, Leather Goods,D.18.01,Bags,handbags,Bolsos de mano
D,Clothing,18, Leather Goods,D.18.01,Bags,backpacks,mochilas
D,Clothing,18, Leather Goods,D.18.01,Bags,purses,monederos
D,Clothing,18, Leather Goods,D.18.01,Bags,bags,bolsas
D,Clothing,18, Leather Goods,D.18.01,Bags,beach bags,bolsas de playa
D,Clothing,18, Leather Goods,D.18.01,Bags,rucksacks,mochilas
D,Clothing,18, Leather Goods,D.18.01,Bags,tote bags,bolsas de tote
D,Clothing,18, Leather Goods,D.18.01,Bags,school bags,Bolsas escolares
D,Clothing,18, Leather Goods,D.18.01,Bags,shoulder bags,bolsas de hombro
D,Clothing,18, Leather Goods,D.18.01,Bags,shopping bags,bolsas de compras
D,Clothing,18, Leather Goods,D.18.01,Bags,bags for sports,bolsas para deportes
D,Clothing,18, Leather Goods,D.18.01,Bags,sports bags,bolsas deportivas
D,Clothing,18, Leather Goods,D.18.01,Bags,travel bags,bolsas de viaje
D,Clothing,18, Leather Goods,D.18.01,Bags,haversacks,haversacks
D,Clothing,18, Leather Goods,D.18.01,Bags,satchels,satchels
D,Clothing,18, Leather Goods,D.18.01,Bags,duffel bags,bolsas de lona
D,Clothing,18, Leather Goods,D.18.01,Bags,all-purpose carrying bags,Bolsas de transporte de uso general
D,Clothing,18, Leather Goods,D.18.01,Bags,clutch bags,Bolsas de embrague
D,Clothing,18, Leather Goods,D.18.02,Luggage,trunks and travelling bags,troncos y bolsas de viaje
D,Clothing,18, Leather Goods,D.18.02,Luggage,briefcases,maletines
D,Clothing,18, Leather Goods,D.18.02,Luggage,suitcases,maletas
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling bags,Bolsas de viaje
D,Clothing,18, Leather Goods,D.18.02,Luggage,garment bags for travel,bolsas de ropa para viajes
D,Clothing,18, Leather Goods,D.18.02,Luggage,attaché cases,Asuntos de los agregados
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling trunks,troncos de viaje
D,Clothing,18, Leather Goods,D.18.02,Luggage,gym bags,Bolsas de gimnasio
D,Clothing,18, Leather Goods,D.18.02,Luggage,valises,valises
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage,equipaje
D,Clothing,18, Leather Goods,D.18.02,Luggage,pocket wallets,carteras de bolsillo
D,Clothing,18, Leather Goods,D.18.02,Luggage,business card cases,Cajas de tarjetas de visita
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage tags,etiquetas de equipaje
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas,paraguas
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,"umbrellas, parasols and walking sticks","paraguas, sombrillas y bastones"
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas and parasols,paraguas y sombrillas
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,parasols,sombrillas
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and artificial leather goods,cuero y artículos de cuero artificial
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and imitations of leather,cuero e imitaciones de cuero
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"leather and imitations of leather, and goods made of these materials and not included in other classes","cuero e imitaciones de cuero, y artículos fabricados con estos materiales y no incluidos en otras clases"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather straps,Correas de cuero
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,imitation leather,cueros y pieles de imitación
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,animal skins,pieles de animales
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"animal skins, hides","pieles de animales, pieles"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"whips, harness and saddlery","látigos, arneses y alforjas"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,collars for animals,collares para animales
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,clothing for pets,ropa para mascotas
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,key cases,casos clave
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"vanity cases, not fitted",Cajas de tocador sin montar
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,walking sticks,bastones para caminar
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"umbrellas, parasols and walking sticks","paraguas, sombrillas y bastones"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,ropes,cuerdas
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,"ropes, not of metal","cuerdas, no metálicas"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing rope,cuerda de embalaje
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing string,cadena de embalaje
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,string,cadena
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,twine for nets,Cordeles para redes
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,car towing ropes,cables de remolque de automóviles
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets,redes
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,fishing nets,redes de pesca
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets for camouflage,redes de camuflaje
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,mesh bags for washing laundry,bolsas de malla para lavar la ropa
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,network,red
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,netting,netting
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile materials,Materias textiles fibrosas en bruto
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile,Tejido fibroso en bruto
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,textile fibers,fibras textiles
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents,tiendas de campaña
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for mountaineering or camping,tiendas de campaña para alpinismo o camping
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for camping,tiendas de campaña para acampar
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,bivouac sacks being shelters,sacos de vivac como refugios
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents made of textile materials,tiendas de campaña fabricadas con materias textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings,toldos
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of textile,toldos de textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of synthetic materials,toldos de materias sintéticas
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,outdoor blinds of textile,Persianas al aire libre de textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,"vehicle covers, not fitted",Cubiertas de vehículos sin montar
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails,velas
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,tarpaulins,lonas
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails for ski sailing,velas para esquiar vela
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,hammocks,hamacas
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,padding and stuffing materials (except of rubber or plastics),Materiales de relleno y relleno (excepto caucho o plástico)
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,"bags [envelopes, pouches] of textile, for packaging","bolsas [sobres, bolsas] de textiles, para embalaje"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks for the transport and storage of materials in bulk,Sacos para el transporte y almacenamiento de materiales a granel
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,laundry bags,bolsas de lavandería
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks,sacos
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,wood shavings,virutas de madera
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,dust sheets,láminas de polvo
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Hilados e hilos
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","Hilados e hilos, para uso textil"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn,Hilados
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use,Hilados e hilos para uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","Hilados e hilos, para uso textil"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun wool,Lana hilada
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,sewing thread and yarn,hilo de coser e hilados
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton thread and yarn,Hilos e hilados de algodón
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,elastic thread and yarn for textile use,Hilo e hilados elásticos para uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun thread and yarn,Hilos e hilados hilados
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread and yarn,Hilos e hilados de bordado
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rayon thread and yarn,Hilos e hilados de rayón
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread,hilo
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,darning thread and yarn,Hilos e hilados de zurcido
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,linen thread and yarn,hilo de lino e hilados
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun cotton,Algodón hilado
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,woollen thread and yarn,Hilos e hilados de lana
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun silk,Seda hilada
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads of plastic materials for textile use,Hilos de materias plásticas para uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk thread and yarn,Hilos e hilados de seda
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chenille yarn,Hilados de chenilla
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rubber thread for textile use,Hilo de caucho para uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hemp thread and yarn,hilo e hilados de cáñamo
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,jute thread and yarn,Hilos e hilados de yute
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,coir thread and yarn,Hilos e hilados de coco
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","Hilados e hilos, para uso textil"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads and yarns for textile use,Hilos e hilados para uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fiberglass thread for textile use,hilo de fibra de vidrio para uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread,hilo de bordado
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,worsted,Peor
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fils Ã  usage textile,fils Ã uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,synthetic fiber thread and yarn,Hilos e hilados de fibra sintética
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns,Hilados de punto
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread of metal for embroidery,Hilo de metal para bordar
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Hilados e hilos
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns,Hilados
