Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_es
C,Chemicals,2, Paints,C.02.07,Printing and Toner,"toner cartridges, filled, for printers and photocopiers","Cartriduras de toner, llenas, para impresoras y fotocopiadores"
C,Chemicals,2, Paints,C.02.07,Printing and Toner,printing inks,Impresión Inks
C,Chemicals,2, Paints,C.02.99,Other Paints,"metals in foil and powder form for painters, decorators, printers and artists","Metales en forma de folio y polvo para pintores, decoratores, impresores y artistas"
C,Chemicals,2, Paints,C.02.99,Other Paints,wood stains,El árbol de las piedras
C,Chemicals,2, Paints,C.02.99,Other Paints,mastic,Mastic
C,Chemicals,2, Paints,C.02.99,Other Paints,all included in class 2,Todos incluidos en clase 2
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles,Las velas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles and wicks for lighting,Las velas y las velas para iluminar
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,perfumed candles,Las velas perfumadas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,scented candles,Las velas de olor
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,wicks for candles,Wicks para las velas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,aromatherapy fragrance candles,La aromaterapia de las velas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,christmas tree candles,Las velas de árboles de Navidad
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,fragranced candles,Las velas perfumadas
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles for lighting,Las velas para la iluminación
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,nightlights [candles],Las luces de la noche[editar  editar la fonte]
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles and wicks for candles for lighting,Lámparas y velas para luces para iluminación
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,tealight candles,Las velas de Tealight
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,votive candles,Las velas votantes
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,lamp wicks,Lámpadas Wicks
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricants,lubricantes
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,"industrial oils, greases and fuels","petróleo industrial, grasas y combustibles"
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oils and greases,Aceites y grasas industriales
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oils and greases,Aceites y grasas industriales
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,motor oil,El petróleo motor
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating oil,El aceite de lubricación
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oil,El petróleo industrial
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricants,lubricantes
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating grease,lubricación de grasa
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial lubricants,lubricantes industriales
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating oils,El aceite de lubricación
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,cutting fluids,Cortes de fluidos
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels (including motor spirit) and illuminants,combustibles (incluido el espíritu motor) y iluminantes
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,electrical energy,Energía eléctrica
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels,combustible
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel,El combustible
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel gas,Gas de combustible
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels and illuminants,El combustible y los iluminantes
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel oil,El petróleo
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,diesel oil,El petróleo diesel
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,lighting fuel,Iluminación de combustible
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,gasoline,Gasolina
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,paraffin,Parafín
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,kerosene,Cerozón
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,coal,El carbón
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,firelighters,El fuego
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,firewood,El Firewood
C,Chemicals,4, Lubricants and Fuels,C.04.04,Cleaning and Dust Control,"dust absorbing, wetting and binding compositions","absorción de polvo, apuestas y composiciones vinculantes"
C,Chemicals,4, Lubricants and Fuels,C.04.04,Cleaning and Dust Control,dust removing preparations,Eliminación de polvo preparados
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,beeswax,El Beeswax
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,tapers,tapas
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,all included in class 4,Todos incluidos en la clase 4
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewelry,joyas
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewellery,joyas
D,Clothing,14, Jewelry,D.14.01,Jewelry,earrings,agujeros
D,Clothing,14, Jewelry,D.14.01,Jewelry,bracelets,Braceletas
D,Clothing,14, Jewelry,D.14.01,Jewelry,necklaces,El cuello
D,Clothing,14, Jewelry,D.14.01,Jewelry,rings,Anillos
D,Clothing,14, Jewelry,D.14.01,Jewelry,pendants,Pendientes
D,Clothing,14, Jewelry,D.14.01,Jewelry,medals,Medallas
D,Clothing,14, Jewelry,D.14.01,Jewelry,ornamental pins,Pinas ornamentales
D,Clothing,14, Jewelry,D.14.01,Jewelry,badges of precious metal,Bandeas de metal precioso
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewellery charms,El encanto de las joyas
D,Clothing,14, Jewelry,D.14.01,Jewelry,brooches,brochuras
D,Clothing,14, Jewelry,D.14.01,Jewelry,costume jewellery,Juguetes de costumbre
D,Clothing,14, Jewelry,D.14.01,Jewelry,costume jewelry,Juguetes de costumbre
D,Clothing,14, Jewelry,D.14.01,Jewelry,paste jewellery,Pascua de joyas
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watches,El reloj
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,wristwatches,Ruedas
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,horological and chronometric instruments,Instrumentos horológicos y cronométricos
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,clocks,relojes
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,alarm clocks,El reloj de alarma
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch bands,Mira las bandas
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch chains,Cadenas de vigilancia
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch cases,Observa los casos
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,clocks and watches,relojes y relojes
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,"clocks and watches, electric","relojes y relojes, eléctrico"
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,chronometers,Cronometría
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"precious and semi-precious metals, and jewellery","Metales preciosos y semi-preciosos, y joyas"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,precious stones,piedras preciosas
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"jewellery, precious stones","joyas, piedras preciosas"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,diamonds,Diamantes
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,semi-precious stones,Piedras semi-preciosas
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,precious metals and their alloys,Metales preciosos y sus alianzas
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"precious metals and their alloys and goods in precious metals or coated therewith, not included in other classes","Metales preciosos y sus alios y mercancías en metales preciosos o cubiertos con ellos, no incluidos en otras clases."
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,alloys of precious metal,Alimentos de metal precioso
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,works of art of precious metal,Obras de arte de metal precioso
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cuff links,La izquierda cuff
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie pins,El pino
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie clips,Los clips
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key rings,Anillos clave
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key chains,Cadenas clave
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewellery cases,Casos de joyas
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewelry chains,Cadenas de joyas
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cufflinks,Los cufflinks
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewellery boxes,Cajas de joyas
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewelry boxes,Cajas de joyas
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,watch straps,Observa las estrellas
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,coins,Monedas
D,Clothing,18, Leather Goods,D.18.01,Bags,handbags,Camisetas
D,Clothing,18, Leather Goods,D.18.01,Bags,backpacks,Backpacks
D,Clothing,18, Leather Goods,D.18.01,Bags,purses,persecución
D,Clothing,18, Leather Goods,D.18.01,Bags,bags,bolsas
D,Clothing,18, Leather Goods,D.18.01,Bags,beach bags,Las bolsas de playa
D,Clothing,18, Leather Goods,D.18.01,Bags,rucksacks,Rucksacks
D,Clothing,18, Leather Goods,D.18.01,Bags,tote bags,Tatu bolsillo
D,Clothing,18, Leather Goods,D.18.01,Bags,school bags,bolsillos escolares
D,Clothing,18, Leather Goods,D.18.01,Bags,shoulder bags,bolsas de hombro
D,Clothing,18, Leather Goods,D.18.01,Bags,shopping bags,Bolsas de compras
D,Clothing,18, Leather Goods,D.18.01,Bags,bags for sports,bolsas para deportes
D,Clothing,18, Leather Goods,D.18.01,Bags,sports bags,Bolsas deportivas
D,Clothing,18, Leather Goods,D.18.01,Bags,travel bags,Bolsas de viaje
D,Clothing,18, Leather Goods,D.18.01,Bags,haversacks,los haversacks
D,Clothing,18, Leather Goods,D.18.01,Bags,satchels,Los satélites
D,Clothing,18, Leather Goods,D.18.01,Bags,duffel bags,Bolsas de Duffel
D,Clothing,18, Leather Goods,D.18.01,Bags,all-purpose carrying bags,Todos los bolsillos de carga
D,Clothing,18, Leather Goods,D.18.01,Bags,clutch bags,bolsas de clutch
D,Clothing,18, Leather Goods,D.18.02,Luggage,trunks and travelling bags,Camisetas y bolsas de viaje
D,Clothing,18, Leather Goods,D.18.02,Luggage,briefcases,Breveas
D,Clothing,18, Leather Goods,D.18.02,Luggage,suitcases,Las maletas
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling bags,Bolsas de viaje
D,Clothing,18, Leather Goods,D.18.02,Luggage,garment bags for travel,bolsas de ropa para viajar
D,Clothing,18, Leather Goods,D.18.02,Luggage,attaché cases,Casos de ataques
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling trunks,Viajando Trunks
D,Clothing,18, Leather Goods,D.18.02,Luggage,gym bags,bolsas de gimnasio
D,Clothing,18, Leather Goods,D.18.02,Luggage,valises,maletas
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage,equipaje
D,Clothing,18, Leather Goods,D.18.02,Luggage,pocket wallets,bolsillos de bolsillo
D,Clothing,18, Leather Goods,D.18.02,Luggage,business card cases,Casos de tarjeta de negocio
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage tags,Etiquetas de equipaje
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas,El sombrero
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,"umbrellas, parasols and walking sticks","Paraguas, paraguas y caminos"
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas and parasols,Paraguas y Paraguas
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,parasols,Paraguas
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and artificial leather goods,Cuerpo y productos de piel artificial
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and imitations of leather,La piel y las imitaciones de la piel
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"leather and imitations of leather, and goods made of these materials and not included in other classes","la piel y las imitaciones de la piel, y los productos hechos de estos materiales y no incluidos en otras clases"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather straps,Cuerpo de Cuerpo
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,imitation leather,Imitación de la piel
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,animal skins,Cuerpo animal
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"animal skins, hides","Cuerpos de animales, escondidos"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"whips, harness and saddlery","Whips, harness y saddlery"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,collars for animals,Colores para animales
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,clothing for pets,La ropa para los animales
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,key cases,Casos clave
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"vanity cases, not fitted","Casos de vanidad, no ajustados"
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,walking sticks,Caminando Sticks
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"umbrellas, parasols and walking sticks","Paraguas, paraguas y caminos"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,ropes,Las ropas
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,"ropes, not of metal","Las rocas, no de metal"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing rope,paquete de ropa
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing string,Envasado string
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,string,El string
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,twine for nets,Twin para las redes
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,car towing ropes,Automóviles con ropas
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets,Redes
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,fishing nets,Las redes de pesca
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets for camouflage,Redes para camuflaje
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,mesh bags for washing laundry,bolsillos para la lavandería
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,network,Red
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,netting,NETING
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile materials,Materiales textiles fibrosas
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile,Título: Fibrous textiles
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,textile fibers,Las fibras textiles
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents,Tendas
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for mountaineering or camping,Tendas para montañismo o camping
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for camping,Tendas para camping
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,bivouac sacks being shelters,Bivouac se convierte en refugio
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents made of textile materials,Tendas hechas de materiales textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings,Avenida
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of textile,El desgaste de textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of synthetic materials,El uso de materiales sintéticos
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,outdoor blinds of textile,Las cejas de los textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,"vehicle covers, not fitted","El vehículo, no equipado"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails,Sailones
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,tarpaulins,Tarpaulinas
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails for ski sailing,Navegaciones para el esquí
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,hammocks,El hamocco
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,padding and stuffing materials (except of rubber or plastics),Materiales de colchón y colchón (excepto rubio o plástico)
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,"bags [envelopes, pouches] of textile, for packaging","bolsas [envases, bolsas] de textil, para el embalaje"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks for the transport and storage of materials in bulk,Sacos para el transporte y almacenamiento de materiales en gran cantidad
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,laundry bags,Las bolsas de lavandería
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks,El saco
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,wood shavings,El árbol Shavings
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,dust sheets,Lugares de polvo
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Cuerpos y Cuerpos
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","cajas y cajas, para el uso de textiles"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn,El Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use,Cajas y cajas para el uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","cajas y cajas, para el uso de textiles"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun wool,Dicen el lobo
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,sewing thread and yarn,Título: Thread y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton thread and yarn,Cotton Thread y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,elastic thread and yarn for textile use,Elasticidad y cordón para el uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun thread and yarn,Título Título y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread and yarn,Título: Thread y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rayon thread and yarn,Radios y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread,El thread
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,darning thread and yarn,Título: Thread y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,linen thread and yarn,Linen Thread y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun cotton,Cuento de algodón
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,woollen thread and yarn,Título: Título y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun silk,Siguiente Siguiente →
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads of plastic materials for textile use,Títulos de materiales de plástico para el uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk thread and yarn,Título: Silk thread y yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chenille yarn,Chenilla Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rubber thread for textile use,Título de rubio para el uso de textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hemp thread and yarn,Hemp thread y yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,jute thread and yarn,Jute Thread y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,coir thread and yarn,Coir Thread y Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","cajas y cajas, para el uso de textiles"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads and yarns for textile use,Cortes y Cortes para el uso de textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fiberglass thread for textile use,Título de fibra para el uso de textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread,Título Título Título
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,worsted,Pérdida
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fils Ã  usage textile,El uso de textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,synthetic fiber thread and yarn,Fibra sintética thread y yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns,Cortesía de Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread of metal for embroidery,El metal para la embroidería
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Cuerpos y Cuerpos
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns,Yardín
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton yarn,El algodón Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,wool yarn,Guión Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads for textile use,Títulos para el uso de textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,textile yarns,Título textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chemical-fiber threads and yarns for textile use,Fibras químicas y filas para el uso de textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,mixed spun threads and yarns,Mezclar las cuerdas y las cuerdas
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarn,Cortesía Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use,Cajas y cajas para el uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting wools,La mano de los agujeros
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn,El Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns for textile use,Guión para el uso textil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting yarns,Cortesía de la mano Yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk yarn,Siguiente Siguiente →
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns made of wool,Cajas de césped hechas de lana
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed linen,La cama Linen
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed blankets,Camisetas de cama
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed covers,Cuerpo cubierto
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed sheets,Camisetas de cama
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,mattress covers,La matriz cubre
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bedspreads,Cortesía
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,duvet covers,El dueto cubre
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillowcases,Pilares
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow shams,Pilota de vergüenza
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow covers,El piloto cubre
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,quilt covers,Quilt cubiertas
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,comforters,Comfortantes
D,Clothing,24,Textiles,D.24.02,Towels and Linen,towels,toallas
D,Clothing,24,Textiles,D.24.02,Towels and Linen,bath towels,Baño de toallas
D,Clothing,24,Textiles,D.24.02,Towels and Linen,beach towels,Playa de toallas
D,Clothing,24,Textiles,D.24.02,Towels and Linen,handkerchiefs of textile,Cortesía de textiles
D,Clothing,24,Textiles,D.24.02,Towels and Linen,face towels of textile,Las toallas del rostro de textiles
D,Clothing,24,Textiles,D.24.02,Towels and Linen,"bath linen, except clothing","Lines de baño, excepto la ropa"
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table linen,Mesa de Linen
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table napkins of textile,Pintura de la mesa de textiles
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains,cortinas
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains,Cortesía de ducha
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains of textile or plastic,Cortes de ducha de plástico o textil
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,door curtains,Cortesía de puertas
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,covers for cushions,Cobertura para Cushions
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains of textile or plastic,cortinas de plástico o textil
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,wall hangings of textile,Cortes de pared de textiles
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,quilts,cuartos
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blankets,El blanco
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blanket throws,El blanco se lanza
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,duvets,Duetas
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics for textile use,Fabricación para uso textil
D,Clothing,24,Textiles,D.24.05,Fabrics,upholstery fabrics,Las fábricas de soporte
D,Clothing,24,Textiles,D.24.05,Fabrics,cotton fabrics,Fábricas de algodón
D,Clothing,24,Textiles,D.24.05,Fabrics,non-woven textile fabrics,Fabricación no textil
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics,fábricas
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textiles and textile goods, not included in other classes","productos textiles y textiles, no incluidos en otras clases"
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textile goods, not included in other classes","productos textiles, no incluidos en otras clases"
D,Clothing,24,Textiles,D.24.99,Other Textiles,mosquito nets,Las redes de mosquito
D,Clothing,25, Clothing,D.25.01,Clothing,shirts,camisetas
D,Clothing,25, Clothing,D.25.01,Clothing,clothing,La ropa
D,Clothing,25, Clothing,D.25.01,Clothing,t-shirts,camisetas
D,Clothing,25, Clothing,D.25.01,Clothing,underwear,submarino
D,Clothing,25, Clothing,D.25.01,Clothing,jackets,Camisetas
D,Clothing,25, Clothing,D.25.01,Clothing,pants,Pantalones
D,Clothing,25, Clothing,D.25.01,Clothing,sweaters,El sudor
